E [keV], sigma [10^22 cm^-2]
 3.875    0.0729840
 3.885    0.0724553
 3.895    0.0719298
 3.905    0.0714091
 3.915    0.0708954
 3.925    0.0703851
 3.935    0.0698805
 3.945    0.0693817
 3.955    0.0688872
 3.965    0.0683971
 3.975    0.0679125
 3.985    0.0674311
 3.995    0.0669556
 4.005    0.0664839
 4.015    0.0660170
 4.025    0.0655555
 4.035    0.0653624
 4.045    0.0659478
 4.055    0.0654664
 4.065    0.0649887
 4.075    0.0645173
 4.085    0.0640511
 4.095    0.0635872
 4.105    0.0631294
 4.115    0.0626758
 4.125    0.0622276
 4.135    0.0617814
 4.145    0.0613406
 4.155    0.0609047
 4.165    0.0604718
 4.175    0.0600437
 4.185    0.0596196
 4.195    0.0591999
 4.205    0.0587842
 4.215    0.0583720
 4.225    0.0579636
 4.235    0.0575587
 4.245    0.0571579
 4.255    0.0567614
 4.265    0.0563683
 4.275    0.0559783
 4.285    0.0555921
 4.295    0.0552098
 4.305    0.0548316
 4.315    0.0544561
 4.325    0.0540847
 4.335    0.0537160
 4.345    0.0533508
 4.355    0.0529899
 4.365    0.0526311
 4.375    0.0522758
 4.385    0.0519240
 4.395    0.0515750
 4.405    0.0512292
 4.415    0.0508872
 4.425    0.0505480
 4.435    0.0502112
 4.445    0.0498784
 4.455    0.0495482
 4.465    0.0492206
 4.475    0.0488964
 4.485    0.0485748
 4.495    0.0482559
 4.505    0.0479396
 4.515    0.0476265
 4.525    0.0473171
 4.535    0.0470089
 4.545    0.0467047
 4.555    0.0464019
 4.565    0.0461022
 4.575    0.0458063
 4.585    0.0455107
 4.595    0.0452194
 4.605    0.0449299
 4.615    0.0446433
 4.625    0.0443581
 4.635    0.0440766
 4.645    0.0437970
 4.655    0.0435203
 4.665    0.0432455
 4.675    0.0429729
 4.685    0.0427027
 4.695    0.0424344
 4.705    0.0421698
 4.715    0.0419061
 4.725    0.0416449
 4.735    0.0413861
 4.745    0.0411296
 4.755    0.0408745
 4.765    0.0406231
 4.775    0.0403710
 4.785    0.0401233
 4.795    0.0398776
 4.805    0.0396341
 4.815    0.0393912
 4.825    0.0391508
 4.835    0.0389131
 4.845    0.0386771
 4.855    0.0384425
 4.865    0.0382104
 4.875    0.0379798
 4.885    0.0377513
 4.895    0.0375247
 4.905    0.0372998
 4.915    0.0370778
 4.925    0.0368559
 4.935    0.0366363
 4.945    0.0364185
 4.955    0.0362026
 4.965    0.0359884
 4.975    0.0357754
 4.985    0.0355648
 4.995    0.0353560
 5.005    0.0351486
 5.015    0.0349427
 5.025    0.0347388
 5.035    0.0345361
 5.045    0.0343350
 5.055    0.0341360
 5.065    0.0339380
 5.075    0.0337417
 5.085    0.0335469
 5.095    0.0333537
 5.105    0.0331630
 5.115    0.0329717
 5.125    0.0327833
 5.135    0.0325960
 5.145    0.0324108
 5.155    0.0322259
 5.165    0.0320435
 5.175    0.0318617
 5.185    0.0316810
 5.195    0.0315029
 5.205    0.0313248
 5.215    0.0311489
 5.225    0.0309742
 5.235    0.0308017
 5.245    0.0306288
 5.255    0.0304578
 5.265    0.0302893
 5.275    0.0301207
 5.285    0.0299537
 5.295    0.0297883
 5.305    0.0296232
 5.315    0.0294607
 5.325    0.0292981
 5.335    0.0291385
 5.345    0.0289782
 5.355    0.0288199
 5.365    0.0286619
 5.375    0.0285066
 5.385    0.0283523
 5.395    0.0281988
 5.405    0.0280451
 5.415    0.0278938
 5.425    0.0277438
 5.435    0.0275944
 5.445    0.0274462
 5.455    0.0272993
 5.465    0.0271528
 5.475    0.0270081
 5.485    0.0268642
 5.495    0.0267213
 5.505    0.0265790
 5.515    0.0264384
 5.525    0.0262992
 5.535    0.0261600
 5.545    0.0260220
 5.555    0.0258846
 5.565    0.0257490
 5.575    0.0256138
 5.585    0.0254802
 5.595    0.0253468
 5.605    0.0252153
 5.615    0.0250843
 5.625    0.0249547
 5.635    0.0248252
 5.645    0.0246966
 5.655    0.0245693
 5.665    0.0244427
 5.675    0.0243172
 5.685    0.0241929
 5.695    0.0240687
 5.705    0.0239455
 5.715    0.0238230
 5.725    0.0237019
 5.735    0.0235818
 5.745    0.0234617
 5.755    0.0233421
 5.765    0.0232251
 5.775    0.0231079
 5.785    0.0229914
 5.795    0.0228768
 5.805    0.0227610
 5.815    0.0226467
 5.825    0.0225333
 5.835    0.0224209
 5.845    0.0223098
 5.855    0.0221988
 5.865    0.0220883
 5.875    0.0219790
 5.885    0.0218702
 5.895    0.0217622
 5.905    0.0216552
 5.915    0.0215482
 5.925    0.0214418
 5.935    0.0213373
 5.945    0.0212328
 5.955    0.0211296
 5.965    0.0210268
 5.975    0.0209240
 5.985    0.0208225
 5.995    0.0207214
 6.005    0.0206218
 6.015    0.0205220
 6.025    0.0204217
 6.035    0.0203238
 6.045    0.0202258
 6.055    0.0201296
 6.065    0.0200329
 6.075    0.0199374
 6.085    0.0198412
 6.095    0.0197474
 6.105    0.0196536
 6.115    0.0195605
 6.125    0.0194685
 6.135    0.0193761
 6.145    0.0192846
 6.155    0.0191933
 6.165    0.0191036
 6.175    0.0190141
 6.185    0.0189245
 6.195    0.0188354
 6.205    0.0187477
 6.215    0.0186598
 6.225    0.0185733
 6.235    0.0184867
 6.245    0.0184019
 6.255    0.0183147
 6.265    0.0182312
 6.275    0.0181471
 6.285    0.0180628
 6.295    0.0179798
 6.305    0.0178980
 6.315    0.0178150
 6.325    0.0177338
 6.335    0.0176525
 6.345    0.0175720
 6.355    0.0174920
 6.365    0.0174125
 6.375    0.0173337
 6.385    0.0172549
 6.395    0.0171767
 6.405    0.0170991
 6.415    0.0170221
 6.425    0.0169451
 6.435    0.0168686
 6.445    0.0167940
 6.455    0.0167188
 6.465    0.0166442
 6.475    0.0165695
 6.485    0.0164955
 6.495    0.0164221
 6.505    0.0163492
 6.515    0.0162776
 6.525    0.0162048
 6.535    0.0161325
 6.545    0.0160620
 6.555    0.0159910
 6.565    0.0159200
 6.575    0.0158513
 6.585    0.0157814
 6.595    0.0157122
 6.605    0.0156429
 6.615    0.0155760
 6.625    0.0155068
 6.635    0.0154393
 6.645    0.0153726
 6.655    0.0153063
 6.665    0.0152400
 6.675    0.0151749
 6.685    0.0151099
 6.695    0.0150430
 6.705    0.0149792
 6.715    0.0149147
 6.725    0.0148514
 6.735    0.0147875
 6.745    0.0147241
 6.755    0.0146621
 6.765    0.0145995
 6.775    0.0145368
 6.785    0.0144752
 6.795    0.0144139
 6.805    0.0143530
 6.815    0.0142927
 6.825    0.0142317
 6.835    0.0141722
 6.845    0.0141125
 6.855    0.0140539
 6.865    0.0139942
 6.875    0.0139357
 6.885    0.0138772
 6.895    0.0138200
 6.905    0.0137627
 6.915    0.0137052
 6.925    0.0136481
 6.935    0.0135925
 6.945    0.0135352
 6.955    0.0134792
 6.965    0.0134230
 6.975    0.0133686
 6.985    0.0133139
 6.995    0.0132595
 7.005    0.0132052
 7.015    0.0131496
 7.025    0.0130959
 7.035    0.0130434
 7.045    0.0129909
 7.055    0.0129385
 7.065    0.0128853
 7.075    0.0128328
 7.085    0.0127809
 7.095    0.0127295
 7.105    0.0126776
 7.115    0.0224705
 7.125    0.0234765
 7.135    0.0233864
 7.145    0.0232967
 7.155    0.0232084
 7.165    0.0231193
 7.175    0.0230314
 7.185    0.0229431
 7.195    0.0228564
 7.205    0.0227705
 7.215    0.0226833
 7.225    0.0225971
 7.235    0.0225118
 7.245    0.0224268
 7.255    0.0223415
 7.265    0.0222586
 7.275    0.0221749
 7.285    0.0220907
 7.295    0.0220088
 7.305    0.0219263
 7.315    0.0218445
 7.325    0.0217633
 7.335    0.0216821
 7.345    0.0216014
 7.355    0.0215213
 7.365    0.0214412
 7.375    0.0213619
 7.385    0.0212835
 7.395    0.0212047
 7.405    0.0211259
 7.415    0.0210482
 7.425    0.0209707
 7.435    0.0208942
 7.445    0.0208166
 7.455    0.0207412
 7.465    0.0206654
 7.475    0.0205901
 7.485    0.0205155
 7.495    0.0204409
 7.505    0.0203661
 7.515    0.0202922
 7.525    0.0202186
 7.535    0.0201447
 7.545    0.0200717
 7.555    0.0200001
 7.565    0.0199273
 7.575    0.0198568
 7.585    0.0197845
 7.595    0.0197134
 7.605    0.0196435
 7.615    0.0195730
 7.625    0.0195026
 7.635    0.0194340
 7.645    0.0193640
 7.655    0.0192954
 7.665    0.0192267
 7.675    0.0191586
 7.685    0.0190905
 7.695    0.0190242
 7.705    0.0189561
 7.715    0.0188886
 7.725    0.0188223
 7.735    0.0187561
 7.745    0.0186898
 7.755    0.0186247
 7.765    0.0185597
